Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points per Adult,Tax per Adult (AUD),Flight Duration(s),Transition Time,Aircraft Details,TimeStamp
SYD,HND,"SYD-BNE, BNE-HND","2023-08-28 08:35:00, 2023-08-28 11:40:00","2023-08-28 10:05:00, 2023-08-28 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:00:48
SYD,HND,"SYD-BKK, BKK-HND","2023-08-28 09:50:00, 2023-08-28 22:05:00","2023-08-28 16:40:00, 2023-08-29 06:10:00",ACEECO,"X, A",115000,$144.96,"09h 50m, 06h 04m","05h 25m, 00h 00m","QF23(Qantas Airways), JL34(Japan Airlines)",2023-06-07 17:00:48
SYD,HND,"SYD-MEL, MEL-HND","2023-08-28 21:00:00, 2023-08-29 10:30:00","2023-08-28 22:35:00, 2023-08-29 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","11h 54m, 00h 00m","QF497(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:48
SYD,HND,"SYD-MEL, MEL-HND","2023-08-28 22:00:00, 2023-08-29 10:30:00","2023-08-28 23:35:00, 2023-08-29 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:48
SYD,HND,"SYD-MEL, MEL-HND","2023-08-29 06:30:00, 2023-08-29 10:30:00","2023-08-29 08:05:00, 2023-08-29 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:53
SYD,HND,"SYD-MEL, MEL-HND","2023-08-29 06:45:00, 2023-08-29 10:30:00","2023-08-29 08:20:00, 2023-08-29 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:53
SYD,HND,Direct flight,2023-08-29 20:20:00,2023-08-30 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:00:53
SYD,HND,"SYD-MEL, MEL-HND","2023-08-29 22:00:00, 2023-08-30 10:30:00","2023-08-29 23:35:00, 2023-08-30 20:00:00",ACEBUS,"U, U",82000,$232.4,"01h 34m, 10h 30m","10h 54m, 00h 00m","QF499(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:00:53
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 06:00:00, 2023-08-30 10:30:00","2023-08-30 07:40:00, 2023-08-30 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 06:00:00, 2023-08-30 10:30:00","2023-08-30 07:40:00, 2023-08-30 20:00:00",ACEECO,"X, U",88400,$209.35,"01h 40m, 10h 30m","02h 50m, 00h 00m","JQ501(Jetstar), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 06:30:00, 2023-08-30 10:30:00","2023-08-30 08:10:00, 2023-08-30 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 06:30:00, 2023-08-30 10:30:00","2023-08-30 08:10:00, 2023-08-30 20:00:00",ACEECO,"X, U",88400,$209.35,"01h 40m, 10h 30m","02h 20m, 00h 00m","JQ503(Jetstar), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 06:40:00, 2023-08-30 10:30:00","2023-08-30 08:20:00, 2023-08-30 20:00:00",ACEBUS,"X, U",82000,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 06:40:00, 2023-08-30 10:30:00","2023-08-30 08:20:00, 2023-08-30 20:00:00",ACEECO,"X, U",88400,$209.35,"01h 40m, 10h 30m","02h 09m, 00h 00m","JQ505(Jetstar), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 06:45:00, 2023-08-30 10:30:00","2023-08-30 08:20:00, 2023-08-30 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 07:00:00, 2023-08-30 10:30:00","2023-08-30 08:35:00, 2023-08-30 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 55m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-MEL, MEL-HND","2023-08-30 07:15:00, 2023-08-30 10:30:00","2023-08-30 08:50:00, 2023-08-30 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:01:00
SYD,HND,"SYD-SGN, SGN-HND","2023-08-30 15:15:00, 2023-08-30 23:20:00","2023-08-30 21:05:00, 2023-08-31 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:01:00
SYD,HND,Direct flight,2023-08-30 20:20:00,2023-08-31 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:01:00
SYD,HND,Direct flight,2023-08-31 20:20:00,2023-09-01 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:01:04
SYD,HND,"SYD-SGN, SGN-HND","2023-09-03 15:15:00, 2023-09-03 23:20:00","2023-09-03 21:05:00, 2023-09-04 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:01:13
SYD,HND,"SYD-BNE, BNE-HND","2023-09-04 06:05:00, 2023-09-04 11:40:00","2023-09-04 07:35:00, 2023-09-04 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","04h 04m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:01:19
SYD,HND,"SYD-BNE, BNE-HND","2023-09-04 06:35:00, 2023-09-04 11:40:00","2023-09-04 08:05:00, 2023-09-04 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 35m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:01:19
SYD,HND,"SYD-BNE, BNE-HND","2023-09-04 07:05:00, 2023-09-04 11:40:00","2023-09-04 08:35:00, 2023-09-04 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","03h 05m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:01:19
SYD,HND,"SYD-BNE, BNE-HND","2023-09-04 07:35:00, 2023-09-04 11:40:00","2023-09-04 09:05:00, 2023-09-04 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 35m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:01:19
SYD,HND,"SYD-BNE, BNE-HND","2023-09-04 08:05:00, 2023-09-04 11:40:00","2023-09-04 09:35:00, 2023-09-04 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","02h 05m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:01:19
SYD,HND,"SYD-BNE, BNE-HND","2023-09-04 08:35:00, 2023-09-04 11:40:00","2023-09-04 10:05:00, 2023-09-04 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:01:19
SYD,HND,Direct flight,2023-09-04 20:20:00,2023-09-05 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:01:19
SYD,HND,Direct flight,2023-09-05 20:20:00,2023-09-06 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:01:24
SYD,HND,"SYD-SGN, SGN-HND","2023-09-07 15:15:00, 2023-09-07 23:20:00","2023-09-07 21:05:00, 2023-09-08 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:01:34
SYD,HND,"SYD-SGN, SGN-HND","2023-09-10 15:15:00, 2023-09-10 23:20:00","2023-09-10 21:05:00, 2023-09-11 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:01:44
SYD,HND,Direct flight,2023-09-11 20:20:00,2023-09-12 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:01:49
SYD,HND,Direct flight,2023-09-12 20:20:00,2023-09-13 05:25:00,ACEBUS,U,82000,$197.16,10h 05m,00h 00m,QF25(Qantas Airways),2023-06-07 17:01:54
SYD,HND,"SYD-SGN, SGN-HND","2023-09-13 15:15:00, 2023-09-13 23:20:00","2023-09-13 21:05:00, 2023-09-14 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:01:58
SYD,HND,"SYD-SGN, SGN-HND","2023-09-26 15:15:00, 2023-09-26 23:20:00","2023-09-26 21:05:00, 2023-09-27 06:50:00",ACEECO,"U, T",75800,$192.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:02:27
SYD,HND,"SYD-SGN, SGN-HND","2023-09-28 15:15:00, 2023-09-28 23:20:00","2023-09-28 21:05:00, 2023-09-29 06:50:00",ACEECO,"U, T",75800,$192.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:02:34
SYD,HND,"SYD-SGN, SGN-HND","2023-10-01 16:15:00, 2023-10-01 23:20:00","2023-10-01 21:05:00, 2023-10-02 06:50:00",ACEECO,"U, T",75800,$192.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:02:44
SYD,HND,"SYD-SGN, SGN-HND","2023-10-03 16:15:00, 2023-10-03 23:20:00","2023-10-03 21:05:00, 2023-10-04 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:02:51
SYD,HND,"SYD-SGN, SGN-HND","2023-10-05 16:15:00, 2023-10-05 23:20:00","2023-10-05 21:05:00, 2023-10-06 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:03:01
SYD,HND,"SYD-SGN, SGN-HND","2023-10-08 16:15:00, 2023-10-08 23:20:00","2023-10-08 21:05:00, 2023-10-09 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:03:09
SYD,HND,"SYD-SGN, SGN-HND","2023-10-09 11:45:00, 2023-10-09 23:20:00","2023-10-09 21:05:00, 2023-10-10 06:50:00",ACEECO,"X, T",46000,$152.66,"13h 20m, 05h 30m","02h 15m, 00h 00m","JQ63(Jetstar), JL70(Japan Airlines)",2023-06-07 17:03:14
SYD,HND,"SYD-SGN, SGN-HND","2023-10-16 11:45:00, 2023-10-16 23:20:00","2023-10-16 21:05:00, 2023-10-17 06:50:00",ACEECO,"X, T",46000,$152.66,"13h 20m, 05h 30m","02h 15m, 00h 00m","JQ63(Jetstar), JL70(Japan Airlines)",2023-06-07 17:03:38
SYD,HND,Direct flight,2023-10-17 09:15:00,2023-10-17 17:05:00,ACEECO,T,37800,$102.75,09h 50m,00h 00m,JL52(Japan Airlines),2023-06-07 17:03:43
SYD,HND,"SYD-BNE, BNE-HND","2023-10-19 09:35:00, 2023-10-19 11:40:00","2023-10-19 10:05:00, 2023-10-19 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 20m","01h 34m, 00h 00m","QF512(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:03:53
SYD,HND,"SYD-MEL, MEL-HND","2023-10-24 07:15:00, 2023-10-24 11:30:00","2023-10-24 08:50:00, 2023-10-24 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 39m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:12
SYD,HND,"SYD-MEL, MEL-HND","2023-10-24 07:30:00, 2023-10-24 11:30:00","2023-10-24 09:05:00, 2023-10-24 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF415(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:12
SYD,HND,"SYD-MEL, MEL-HND","2023-10-24 08:15:00, 2023-10-24 11:30:00","2023-10-24 09:50:00, 2023-10-24 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","01h 40m, 00h 00m","QF421(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:12
SYD,HND,"SYD-SGN, SGN-HND","2023-10-24 16:15:00, 2023-10-24 23:20:00","2023-10-24 21:05:00, 2023-10-25 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 50m, 05h 30m","02h 15m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:04:12
SYD,HND,"SYD-MEL, MEL-HND","2023-10-25 06:30:00, 2023-10-25 11:30:00","2023-10-25 08:05:00, 2023-10-25 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","03h 24m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:17
SYD,HND,"SYD-MEL, MEL-HND","2023-10-25 06:45:00, 2023-10-25 11:30:00","2023-10-25 08:20:00, 2023-10-25 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","03h 09m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:17
SYD,HND,"SYD-MEL, MEL-HND","2023-10-25 07:00:00, 2023-10-25 11:30:00","2023-10-25 08:35:00, 2023-10-25 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 54m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:17
SYD,HND,"SYD-MEL, MEL-HND","2023-10-25 07:15:00, 2023-10-25 11:30:00","2023-10-25 08:50:00, 2023-10-25 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 39m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:17
SYD,HND,"SYD-MEL, MEL-HND","2023-10-25 07:30:00, 2023-10-25 11:30:00","2023-10-25 09:05:00, 2023-10-25 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 30m","02h 24m, 00h 00m","QF415(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:17
SYD,HND,Direct flight,2023-10-25 09:15:00,2023-10-25 17:05:00,ACEECO,T,37800,$102.75,09h 50m,00h 00m,JL52(Japan Airlines),2023-06-07 17:04:17
SYD,HND,Direct flight,2023-10-26 09:15:00,2023-10-26 17:05:00,ACEECO,T,37800,$102.75,09h 50m,00h 00m,JL52(Japan Airlines),2023-06-07 17:04:22
SYD,HND,"SYD-BNE, BNE-HND","2023-10-30 06:05:00, 2023-10-30 11:50:00","2023-10-30 06:35:00, 2023-10-30 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","05h 15m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:41
SYD,HND,"SYD-BNE, BNE-HND","2023-10-30 06:30:00, 2023-10-30 11:50:00","2023-10-30 07:00:00, 2023-10-30 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","04h 49m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:41
SYD,HND,"SYD-BNE, BNE-HND","2023-10-30 07:05:00, 2023-10-30 11:50:00","2023-10-30 07:35:00, 2023-10-30 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","04h 15m, 00h 00m","QF504(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:41
SYD,HND,"SYD-BNE, BNE-HND","2023-10-30 07:35:00, 2023-10-30 11:50:00","2023-10-30 08:05:00, 2023-10-30 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","03h 45m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:41
SYD,HND,"SYD-BNE, BNE-HND","2023-10-30 08:05:00, 2023-10-30 11:50:00","2023-10-30 08:35:00, 2023-10-30 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","03h 15m, 00h 00m","QF508(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:41
SYD,HND,"SYD-BNE, BNE-HND","2023-10-30 09:05:00, 2023-10-30 11:50:00","2023-10-30 09:35:00, 2023-10-30 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","02h 15m, 00h 00m","QF510(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:41
SYD,HND,"SYD-MEL, MEL-HND","2023-10-31 06:00:00, 2023-10-31 11:45:00","2023-10-31 07:35:00, 2023-10-31 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","04h 10m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:46
SYD,HND,"SYD-MEL, MEL-HND","2023-10-31 06:30:00, 2023-10-31 11:45:00","2023-10-31 08:05:00, 2023-10-31 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","03h 39m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:46
SYD,HND,"SYD-MEL, MEL-HND","2023-10-31 06:45:00, 2023-10-31 11:45:00","2023-10-31 08:20:00, 2023-10-31 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","03h 24m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:46
SYD,HND,"SYD-MEL, MEL-HND","2023-10-31 07:00:00, 2023-10-31 11:45:00","2023-10-31 08:35:00, 2023-10-31 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","03h 09m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:46
SYD,HND,"SYD-MEL, MEL-HND","2023-10-31 07:30:00, 2023-10-31 11:45:00","2023-10-31 09:05:00, 2023-10-31 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","02h 39m, 00h 00m","QF415(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:46
SYD,HND,"SYD-MEL, MEL-HND","2023-10-31 08:00:00, 2023-10-31 11:45:00","2023-10-31 09:35:00, 2023-10-31 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","02h 09m, 00h 00m","QF419(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:46
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 06:00:00, 2023-11-01 11:45:00","2023-11-01 07:35:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","04h 10m, 00h 00m","QF401(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 06:30:00, 2023-11-01 11:45:00","2023-11-01 08:05:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","03h 39m, 00h 00m","QF405(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 06:45:00, 2023-11-01 11:45:00","2023-11-01 08:20:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","03h 24m, 00h 00m","QF407(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 07:00:00, 2023-11-01 11:45:00","2023-11-01 08:35:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","03h 09m, 00h 00m","QF409(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 07:15:00, 2023-11-01 11:45:00","2023-11-01 08:50:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","02h 54m, 00h 00m","QF413(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 07:30:00, 2023-11-01 11:45:00","2023-11-01 09:05:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","02h 39m, 00h 00m","QF415(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 08:00:00, 2023-11-01 11:45:00","2023-11-01 09:35:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","02h 09m, 00h 00m","QF419(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 08:15:00, 2023-11-01 11:45:00","2023-11-01 09:50:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","01h 55m, 00h 00m","QF421(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-MEL, MEL-HND","2023-11-01 08:30:00, 2023-11-01 11:45:00","2023-11-01 10:05:00, 2023-11-01 20:00:00",ACEBUS,"U, U",82000,$226.91,"01h 34m, 10h 15m","01h 40m, 00h 00m","QF423(Qantas Airways), QF79(Qantas Airways)",2023-06-07 17:04:52
SYD,HND,"SYD-BNE, BNE-HND","2023-11-02 06:05:00, 2023-11-02 11:50:00","2023-11-02 06:35:00, 2023-11-02 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","05h 15m, 00h 00m","QF500(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:57
SYD,HND,"SYD-BNE, BNE-HND","2023-11-02 06:30:00, 2023-11-02 11:50:00","2023-11-02 07:00:00, 2023-11-02 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","04h 49m, 00h 00m","QF502(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:57
SYD,HND,"SYD-BNE, BNE-HND","2023-11-02 07:35:00, 2023-11-02 11:50:00","2023-11-02 08:05:00, 2023-11-02 20:00:00",ACEBUS,"U, U",82000,$239.88,"01h 30m, 09h 09m","03h 45m, 00h 00m","QF506(Qantas Airways), QF61(Qantas Airways)",2023-06-07 17:04:57
SYD,HND,"SYD-SGN, SGN-HND","2023-11-07 16:30:00, 2023-11-07 23:45:00","2023-11-07 21:05:00, 2023-11-08 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 35m, 05h 04m","02h 39m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:05:10
SYD,HND,"SYD-SGN, SGN-HND","2023-11-10 13:20:00, 2023-11-10 23:45:00","2023-11-10 21:05:00, 2023-11-11 06:50:00",ACEECO,"U, T",75800,$192.66,"11h 45m, 05h 04m","02h 39m, 00h 00m","JQ63(Jetstar), JL70(Japan Airlines)",2023-06-07 17:05:19
SYD,HND,"SYD-SGN, SGN-HND","2023-11-14 16:30:00, 2023-11-14 23:45:00","2023-11-14 21:05:00, 2023-11-15 06:50:00",ACEECO,"X, T",46000,$152.66,"08h 35m, 05h 04m","02h 39m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:05:35
SYD,HND,"SYD-SGN, SGN-HND","2023-11-21 16:30:00, 2023-11-21 23:45:00","2023-11-21 21:05:00, 2023-11-22 06:50:00",ACEECO,"U, T",75800,$192.66,"08h 35m, 05h 04m","02h 39m, 00h 00m","JQ61(Jetstar), JL70(Japan Airlines)",2023-06-07 17:05:58
SYD,HND,"SYD-SGN, SGN-HND","2023-12-04 13:20:00, 2023-12-04 23:45:00","2023-12-04 21:05:00, 2023-12-05 06:50:00",ACEECO,"U, T",75800,$192.66,"11h 45m, 05h 04m","02h 39m, 00h 00m","JQ63(Jetstar), JL70(Japan Airlines)",2023-06-07 17:06:34
SYD,HND,"SYD-SGN, SGN-HND","2024-01-13 13:20:00, 2024-01-13 23:45:00","2024-01-13 21:05:00, 2024-01-14 06:50:00",ACEECO,"U, T",75800,$192.66,"11h 45m, 05h 04m","02h 39m, 00h 00m","JQ63(Jetstar), JL70(Japan Airlines)",2023-06-07 17:07:54
SYD,HND,"SYD-BKK, BKK-HND","2024-01-18 11:35:00, 2024-01-18 22:05:00","2024-01-18 19:50:00, 2024-01-19 05:40:00",ACEECO,"X, P",70000,$144.96,"12h 15m, 05h 34m","02h 15m, 00h 00m","JQ29(Jetstar), JL34(Japan Airlines)",2023-06-07 17:08:10
SYD,HND,"SYD-BKK, BKK-HND","2024-01-18 11:35:00, 2024-01-18 22:05:00","2024-01-18 19:50:00, 2024-01-19 05:40:00",ACEPRM,"U, P",99800,$214.96,"12h 15m, 05h 34m","02h 15m, 00h 00m","JQ29(Jetstar), JL34(Japan Airlines)",2023-06-07 17:08:10
SYD,HND,"SYD-SGN, SGN-HND","2024-01-20 13:20:00, 2024-01-20 23:45:00","2024-01-20 21:05:00, 2024-01-21 06:50:00",ACEECO,"U, T",75800,$192.66,"11h 45m, 05h 04m","02h 39m, 00h 00m","JQ63(Jetstar), JL70(Japan Airlines)",2023-06-07 17:08:20
SYD,HND,"SYD-SGN, SGN-HND","2024-01-22 13:20:00, 2024-01-22 23:45:00","2024-01-22 21:05:00, 2024-01-23 06:50:00",ACEECO,"U, T",75800,$192.66,"11h 45m, 05h 04m","02h 39m, 00h 00m","JQ63(Jetstar), JL70(Japan Airlines)",2023-06-07 17:08:27
SYD,HND,"SYD-SIN, SIN-HND","2024-01-22 16:30:00, 2024-01-23 02:20:00","2024-01-22 21:30:00, 2024-01-23 09:50:00",ACEECO,"X, T",54700,$250.12,"08h 00m, 06h 30m","04h 49m, 00h 00m","BA16(British Airways), JL38(Japan Airlines)",2023-06-07 17:08:27
